id,text,city,gender_id
195889816192299008,"Black Coffee, brown sugar no creme",A,M
184242565468524544,On my way to work just used some of Christina Deasy moms exfoliating brown sugar soap.. AMAZING especially after a... http://t.co/GBI2V9fQ,A,M
214185243719118851,I can totally tell you've had or have an addiction to oxy by the way you talk #sostophittingonme,A,F
206016827875274753,"Wow, @brunnerworks got a smack down in @adweek 's Zippo then and now comparison. Gotta say, don't agree with the critique. Missed the idea.",A,F
156182401855389696,@SamoaJune  @HardyGurl13 Ok Who's Talking Smack On The Steelerz...Lol...Were not going to the SuperBowl :(:-),A,F
168108162875015169,@SamoaJune Don't make me come to Cali n smack u Usoloni....anyways i gt a man lol...:-),A,F
207520192484483072,Love it when they tar and chip the road and my car gets tar all over it.,A,M
250691395684282368,Cocaine.  Heroin.  Pumpkin spice latte.\n\nPretty sure we can start putting them in the same category.,A,M
226088934730506240,Never again will i try to smack a bee dat bitch stung me on my thumb now my hand is hurting :/,A,M
221094920096718848,"I got codeine in my cup, and I don't give a fuck.",A,M
226036076932907009,just fill up all three rx's. I'm saving the Oxys for when my life goes to shit.- Jennifer Adams.,A,M
1.97765E+17,"@_othatsAnna now I might have to smack u back to philly, u know ima thug! Do I look like I play?",A,M
247400723208368129,"Soulz ill smack df outta manman , fucking greedy bitch !\n#KaylaTweeting",A,F
182838016241442816,"@ElDonEsteban @ebwinpgh @jeffzap Did you read the FRP paper, ""Out of the Tar Pit""?\n\nhttp://t.co/gO8DAwLh",A,F
271383712128712704,How about instead of rationalizing with your child to stop their tantrum you smack them...it always worked with me #parenting101,A,F
213815209352114177,"Watch ""Deezlee - Lean (Codeine)"" on YouTube http://t.co/0kiPRkEh",A,M
153367669410775040,"too much responsibility required to be a man, im too mature be to a boy, so im right smack in the middle with ""guy"" #enlighteningtalks",A,M
217268451050389504,I want some of your Brown Sugar ;-) D'Angelo >>>>,A,M
205913231544430593,"@Neva_Taps_Out18: I love my fam to death ill take a bullet for em anyday, so i think i cn,deal wit a lil smack/punch! #FOE",A,F
241255757432111104,Good thing I just walked through semi-wet tar so now I sound like I'm walking on gravel everywhere I go,A,F
164447058604982272,maybe if i smack my head off of this desk a couple of times... #germanfail.,A,F
244507119787859971,Cigars have the most offensive smelling tar. ????,A,M
207281704124153856,caminisa negra baby!!!,A,F
275215402580197376,@JakeHeids haha no way.. Love the SEC .. Cant wait to watch them smack Notre Dame around,A,M
257232215862304768,"Every been invited to run away to San Diego to live indefinitely with a hot stranger? I have. But I also don't use heroin, so, there's that.",A,M
211269149459091456,Kristen Stewart only stars in the absolutely shittiest movies. Homely nobody to magical heartthrob heroine? No thanks. Team Charlize Theron.,A,F
280169047767789568,@FR32H2D34TH don't talk smack until u get a snapchat,A,M
258237980764930048,"@bobs_red_mill 7grain cereal, brown sugar & cinnamon apples, & a side of @Chobani. #happybreakfast #healthybreakfast ???? http://t.co/FnxujKnQ",A,M
234014342155206656,That smells like straight skunk fart #howyouknowitsgood,A,M
153972473619152896,You can't do that! You can't eat a man because he doesn't have heroin in his ass! #Charlie #itsAlwaysSunny,A,F
217776613276921856,Can't nobody say shit bout my best & his involvement wit his kids He's doin it all possible right now 2 make his daughters 1st bday smack!,A,M
260194720469364736,It's okay for a steelers fan to talk smack about their own team but the second anyone other fan says something they're back to steeler pride,A,F
278182275642961921,Title says it all: Mr. M’s Marketing Monday #2: Why You’re My Brand of Heroin http://t.co/hlFQZl8U (My new fave series from @sarahemily!),A,F
216117745379586048,I love passing the methadone clinic in the morning. Makes me feel better about myself. Now that's a zombie apocalypse.,A,M
208055760289144834,So much codeine in this sprite it look like pepto bismol,A,M
206544984583843840,Just saw some dude with tevas and socks smack a girls butt and get away wit it,A,F
225763629914542081,The live bass line on @frank_ocean #Pyramids is funkier than skunk farts in a junk yard,A,F
255472295852769280,I'm gonna smack a bro..cause we're in a frat @Elise_Hurtuk,A,M
182520656687136768,I'm a smack a bitch,A,M
284331801277767681,Thank god for cough syrup with codeine.,A,F
235469491163787264,"Apparently on the 18th im going to some event called ""smack my bitch up"". Someone should come with me..and bring their bitches.",A,F
165587047501930498,Traces morphine face is out of this world,A,M
207636426127441920,@DeadliestTodd @MissGEICOReese @BLondiegurl43 @Amethystravn @DeadliestCatch I just want to smack him,A,F
204903743202922496,"That shit was funny as hell tar though lol, i got a couple friends lookin like that lol",A,F
202267000372871168,"I'm at Empty Bottle for Free Monday, Killer Moon, Creepy Band and Alma Negra (Chicago, IL) w/ 5 others http://t.co/1MhVS7JL",A,F
199524046541553665,"Bottom line: stick 2 ur route & what u were given 2 do, & u will run smack n2 ur PURPOSE! This has been ur Monday Morning Manna. Luv ya'll!",A,F
284557921826787329,@ForeverFly_iAm_ I'm surprised it's quiet lol I would've thought smack would b doin funny shit,A,M
239825500678283266,cause she drunk as a skunk lmfao,A,F
236504401697718272,@irreplaaceablex lmao ciera was like dont leave me i aint tryna get bit by a skunk lmfao,A,F
208273587801567233,"@CCFA currently admitted to presby for a flare. Taking entocort, colested, immuran, and dilaudid. Never gets easier for me",A,M
203683881348636672,@blakeshelton you gotta walk into mcdonalds drunk as a skunk n ask if anyone wants to try ur quarter pounder!!! hahaa,A,F
215243894655430656,Well crohns community I'm back in the hospital :( feel lowsy until they give me my dilaudid for pain. Someone tweet me pls could use a smile,A,F
266698034841280512,"To the preteen at the Dethklok show grinding on a 35yr old in her Britney Spears tee, drunk as a skunk...get the fuck out.",A,F
215701856284966912,Drunk as a skunk #bedtime http://t.co/YUXTvubq,A,F
232307661494943746,@Mr_Batts6 smack down Florida in west palm wish you was wit me brother I'll b bk on 12 tho what's smacking wit you,A,F
273584346605170688,So sick. Cough medicine with codeine please start workinnnng,A,F
251797162478927873,"You presented me with a methadone clinic card as Identification- I want to help you, help yourself",A,M
252815152271994880,I am so angry at irresponsible methadone users!!! Please fuck off!,A,M
206209928082370560,Dang...well NK's picnic will probably smack lol that's the one I'm going to lol when is it btw @FreemanBallsOut,A,F
226536861772939264,Wish i was on the booze train with everyone...but this morphine will do the trick i guess #lookingonthebrightside,A,M
264104193814560768,I swear that the mall teriyaki chicken has heroin in the sauce.  So addicting.,A,F
248493328709074944,@jillpartin Thanks... I appreciate that. Ill never forget her. #RIP Stacie AND yes heroin is horrible!!,A,F
248491304529580032,@jillpartin Bullshit. I had a best friend die in her mid 20s to heroin. It still kills me. Porn addict! Um douche bag i say!! Sorry...,A,F
228159037768863744,"@whatsername1114 @corduroykennedy N pull my hair, smack my ass! Asked me to hit her in the face! I couldnt do it. I dont wana hurt her.",A,F
235361731529023489,Relipsi moe tar chidia malaka.,A,M
180835116430524417,"Duke, Missouri & Michigan all take an early exit? Wow, bracket buster city...at least my squads still in it...GO TAR HEELS #ballsohard",A,F
237624221516328961,Smells like a skunk died in my car lol,A,F
236324534272270336,"I codeine in my cup, you can  bet your ass im sippin ????",A,F
229086315461894145,I need that flame heroine ???????????????????????? #sike,A,M
258128705384247297,Drug Rehab Expert: Marijuana Coming From Youngtown May Be Laced With Heroin « CBS Pittsburgh http://t.co/tL4QioLW,A,M
283630111591374848,I don't understand people who sell their percocet... These are magic. Can Santa renew scripts?,A,M
221775273354469376,Silva ends the smack talk TONIGHT! @Anthony_Meier @TalkoftheTone @BernEmUp,A,F
201019900041498627,"When someone says ""everything happens for a reason"" I'd like to smack them and say ""yeah, I guess you're right""",A,M
174293321475297280,"Pop a Zany Just Cope,  Opana Just To Dream ,.Smoke a  Ello To My Face,.Just To Blow Out My Brains ..... #MusicForABetterLife",A,F
219626382819475460,I cant wait for #football season. Gotta see @RealRClark25 smack some #ravens around haha,A,M
281377013774819328,Should I smack the fuck out of this girl? I'm thinking I should. Most retarded status I have seen in a while http://t.co/8jXDO859,A,F
257857485585653760,@bdogreyes I should smack you. ????,A,M
253154987239161856,@ChaseGr8ness247 haha! You're funny! Lol you're lucky I can only tweet you and not smack you! Lol,A,F
233728385443053568,"@fb00gie dude, you're not dead! You're still alive and fully functioning. You better hope I don't show up and smack you! Lol",A,M
210062420977262592,@TriCoachEamon that's horrible. Cigarettes make me angry. I want to smack them out of people's mouths!,A,F
238817653823766528,Crockpot! 1 cup pineapple juice 1/2 cup packed brown sugar 1/3 cup light soy sauce 2 pounds chicken  http://t.co/r58nYHFC,A,F
227130699969351681,Baby Skunk.. How stinking cute! I want one!!!! http://pinterest.com/pin/3166662208802317/,A,M
203491386484469762,@Primetime_PwLL it's morphin' time,A,M
209471779964596228,some people make me wanna smack them in the headddd.,A,M
263300754926882816,#100ThingsAboutMe I will smack the fuck outta u if u try some funny shit with micheal Myers,A,F
256566915244376064,Ima smack ? Jayson ?,A,F
187638738191519745,#StayAwayFromMeIf you're a liar or talk smack behind my back - cant stand either,A,F
189164639957942273,@RaffAttack1 she'd prolly smack you lol,A,F
275368688889245699,I'm about to smack on this rotisserie chicken,A,F
257577848011886592,San Fran bout to smack on the giants,A,F
274316358949416960,"@lyssauld because I would have gone in thinking i was gonna smack on spaghetti and found out it wasn't "" spaghetti night"" lol",A,M
276320918400299008,Cant wait to watch #RMCMB put a smack down on Duquesne December 15th #PackTheChuck,A,F
200031594159931394,Doubtful dude. I know I talk alot of smack but my corn hole skills are #legit,A,F
199321316950671363,@Randall_Labrie @cplacek3 no I think your smack talk is funny. @cplacek3 you in for a game to five?,A,F
198245103914061825,"@JRels_11 @matt_o_rourke I'm not even gonna talk smack cause I've never seen your team, but I hope you guys are doing well this year",A,M
197140198834974721,@matt_o_rourke was that smack talk on your coach? #mycurveballislegit #,A,M
250660354735087616,"Being a woman has plenty of ""percs"" .. Having that intuition, just isn't one of them  id rather be in the dark <\\3",A,M
215039605618118657,how to make bath fizzies http://t.co/V1NaIl3d,A,M
260565165039288320,"She said "" if someone breathes too hard around me *SMACK* "" lmaoo",A,F
259043127157993472,"Tomorrow's friday ,I think it's gon smack !",A,M
257671240620310529,"Someone needs to smack him , Rs",A,F
267727028353126400,"or better yet, next week let @RealRClark25 and @jharrison9292 lay the smack down on Flacco and coach harbaugh's candy asses !!!",A,M
204313219781771264,@JuiceJabber right smack them pink ass lips,A,F
245354715699896321,About to smack these chicken nuggets.  . #Fireee,A,M
161841023478280192,What Are The Steps Of Heroin Recovery? http://t.co/IAxCnodm,A,F
224911168379162625,Fuck A Hater Fuck A Snitch Raise Yhur Right Hand And Smack That Bitch.,A,M
208921262058242048,If I could have one super power it would be the ability to literally smack sense into people.,A,F
175294020816351232,Mmmm skunk. #roadproblems,A,F
255065735779479556,@ceeseischillin and if someone thinks that way I'll smack them in the mouth,A,F
177487715288363009,"@Boyd1996 gast. nu moet je echt effe nokken, want ik pak gewoon je hoofd en dan smack ik hem zo op de grond, en die van yard ook!",A,F
205841264124510208,Calm down its just whim ???????????? RT @BrewskeeImTicky: Whim is going to smack hands dwn let get #WAVEY #PEACHES,A,F
205720888824430592,???????????? RT @RatchetCentral: Is That Tar? http://t.co/h8Qbw5WR,A,M
2.05185E+17,???????? RT @youLOVEMish: LMAO' #oomf keeps making me smack his ass ????????????????????????,A,F
191257328375431168,@MOEdiamonds412 @MzKenn_ I'll smack her hair line straight,A,M
190238682513543168,Thank you illegal stream online so i can watch #Pens smack on the #Flyers #letsgopens !!!,A,F
256763017159651329,@Lil_MsLauren I still see her hand? I had dream about that shit ????????smack lol,A,M
244161727229464576,Let's smack some heads tonight!!! Fuck shit up # WARRIORS ????????????????????????????????????????????,A,M
278570750141677568,Percs ???????????????????????????? “@NTgood_btGREAT: Tylenol Ibuprofen && Percs”,A,F
218346582519709696,Lowes shopping list.  1.) Tar  2.) Feathers,A,M
215973230572355585,@Roneese22 pahaha do you needa leg tickle? . Smack. SMACK! Handprint (:,A,M
198628591192383491,Dude lay the hell off the heroin. You used to be so irresitably gourgeous. Now you look discusting & youre dating a stripper. #KillYourself,A,M
283040659865223168,I want my reception to.smack esp my entrance / bride n grooms dance,A,F
247836206136696832,@JacobZetlin sprinkle brown sugar on top ???? #candybacon,A,F
201074190466555907,"@Gianni862 -Alex Boulet, that\n'butt-pharmacist' dude, thinks he's a human Pez dispenser for Oxycodone!",A,F
246723784558653440,"@TaraCoyne @rickydeblasio01 pssh. don't let her lie to you, ricky - zach is the cook! always trying to steal your man's thunder, tar..",A,M
245917779847417856,@TaraCoyne @ariellebrice lol tar.. You are so #TeamDyne #GetOverIt,A,F
205480255136337921,@TerryGrossetti me too hahaaa! bc me and my sister used to creep behind and smack the other's ass. im still gunshy!,A,F
198776209671340033,"@TaraCoyne good tweet, tar. do you know what twitmerica is imagining right now?? lolol #sicko #hashtagtoofoulforpublic",A,M
184011258629074946,i just pulled a straight @TaraCoyne move. tar bear. call me since you're phoneless!,A,F
221848314465890304,"@ThickGirl_Tee Period , Period --- It's gonna smack ! (: ",A,M
285534972662661122,ill be so pissed If AP dnt smack the record cuz the coaches dnt give him enough touches,A,M
285531451536072704,I want AP to smack tht record so bad \nHe deserves tht shit,A,F
230102260087156736,If ya man got grams then my goons goin eat \nRun upp in the trapp an smack em out wit the heat\n@FATTREL v.,A,M
224719501164421120,Runn upp in the trapp smack em out wit the heat @FATTREL v.,A,F
238251942038630400,Review & Outlook: EPA Smack-Down Number Six - http://t.co/FFfHJcG6 http://t.co/HSWEX6Oj via @WSJ Happynews. way to go DC Circuit.,A,M
213075909392076800,Whoa Michelle!!! You continue to ROCK!!!! Reach over and smack Juan upside the head.,A,F
198379618389082112,@irritatedwoman @michaelmbsc Great smack down by Sean. #LNYHBT,A,F
207197736263626753,I got sprayed by a skunk last night..,A,M
192638442801348609,@jayrock412 not saying heroin should be legal. I'm saying fast food needs to be hunted down as much as heroin(drug) dealers.,A,F
192609908368220160,The same chemical process is underway when you are addicted to HEROIN as when you pick up a bag of chips and gorge. Obesity is an addiction.,A,F
225286335282421760,"Pyle Sports Heart Rate Monitor Watch with Minimum, Average Heart Rate, Calories, Tar http://t.co/lypeSycy",A,F
255698912323715072,Buck hunting today hopefully smack nother wall hanger if not I blast a doe something dieing today been 9 days since any bloodshed. BBD,A,F
245492595852185600,What a great mornin to put the smack down on a monster Montgomery county Buck,A,F
212671279315165184,"@robcantor i've seen purple drink at dollar stores in LA. that's close enough. shoulda been ""purple drank,"" though.",A,F
2.29494E+17,"@Mathias301 haha sorry. I can relate an incubus song to EVERYYTHING;) in other news. stop talkin smack on me, I cant help it I miss u! lol:)",A,M
243244158586875904,@DjSouLaRize anyone can stick darts in the board glad you got to see a white horse for the first time in 30  years even if it was by cheatin,A,M
222525696600313856,Laid'er on her back back turn around gave that bottom a smack smack #sugggaonmytongue,A,F
265677396018073602,First time I was ever about 10 feet away from a skunk and it was right outside my apartment #CountryClubGreatness,A,F
202359996233682946,Happy Birthday to our son @FatimahPatt Sulaiman! He gets to go with me to WWE Smack Down tonight!,A,M
195660722406043649,"Dinner was ""smack somebody"" good! Fresh mango/cucumber salad with wild flounder lightly breaded, veggies..u think ... http://t.co/dt2EoWsT",A,M
256185752805838848,"i was watching true life: i'm addicted to heroin, and i sat there contemplating what would happen if i did heroin @messersmithm uhhhh no.",A,F
200185055505694720,I keep codeine in my cup wit a sprite mix \n#CuzIKeepItReal,A,F
168919403906351104,I swear ima smack dat bitch if she ever show up on my TV again #RealTweet,A,F
168351929829822466,Tell Canadian Prime Minister Harper and @ec_minister Peter Kent: Stop your planned tar sands #wolf kills! http://t.co/SCEct3hm @pmharper,A,M
261488545288572928,This place makes me want to develop a heavy drug addiction. #meth #coke #crack #heroin #speed #oxy #whippits,A,M
261488545288572928,This place makes me want to develop a heavy drug addiction. #meth #coke #crack #heroin #speed #oxy #whippits,A,F
209817572214964225,It's a heroin binge and driving through quite neighborhood bumping satans music kinda night #hookers beware,A,M
198824690066788352,@morgancassidyy look slut butt imma smack ya dome up STANK!!,A,M
232098342061080576,"Now I saw heaven opened, and behold, a white horse. And He who sat on him  was  called Faithful and True, and… http://t.co/8YnfQHnx",A,F
240006510153965568,"If i could smack a bitch every monday mornin, i dont think i would b mad the weekend is over",A,M
274671429117698049,My fiancée @poetictragedy19 is about to smack a bitch beside me. She looks at me and goes I need alcohol lol #hersheybears,A,F
195577051946811393,So… Dryer died on us and I bought a new one for $75…  Works great…  Unfortunatly it smells like skunk when it runs!!!  Dying from sme…………...,A,F
231798426130604032,Goin down to Maryland where evryone is American as synthetic heroin to see Pasadena tonight with evryone #suck it Hanover,A,M
209942939617603584,Best of #E32012 so far 1. #TombRaider 2. #TheLastOfUs 3. #AC3 4. #Halo4 Sony put the smack down on Microsoft this year,A,M
170608906438062080,I’m like your black tar heroin you just need that sweet sweet  taste in your Veins,A,F
170608906438062080,I’m like your black tar heroin you just need that sweet sweet  taste in your Veins,A,M
170608906438062080,I’m like your black tar heroin you just need that sweet sweet  taste in your Veins,A,F
259105003095064577,Everytime Cat does something jeopardizing and dumb I want to smack her. But I know it gets better. She can't always be that dumb.. Can she?,A,M
201070455346573312,@Zak_Bagans Those poor babies. I just wanna smack the shit out of people who abandon or abuse animals.,A,M
198558202055491584,@Zak_Bagans Well what do ya know. Smack my Bitch Up just came on my iPod. Its on shuffle. Dance Party!,A,M
277891613727019009,Fibromyalgia flair-up... EXTREME pain. Wishing I had a morphine drip and a muscle relaxer.,A,F
186910613535076352,I smack up these hoe ass mc's like a gorilla pimp...,A,F
209974021838745600,"Fan Made Video showing the Borg will smack Capt Janeway any time, any day. http://t.co/i1fnh4Ka",A,M
249915756551213056,"I wasn't gonna talk smack, but I intend to ruin @jbezilla15 's day by knocking him out of baseball playoffs AND beating him in football.",A,M
218475575872991233,"Tribe prez dishes O's some smack MT @MarkShapiro will love it more if we can wipe smirk off ... (the comic Bird) face before we leave town""",A,M
229307552020701185,@___CallMeDaddy from what trying to smack out  and you miss and feel on your wrist,A,F
247106552127946752,I be wanting to smack Paola sometimes,A,F
237408925530611713,How could ray charles find his veins to do heroin? #goodquestion,A,F
185572897492975617,"@landis1717 yea its a bunch of tools walking around with their beats by dr. dre bumping ""smack that"" its pretty humorous",A,M
258255863310069760,"@karlyn_darlin Sauce: 3rd cup butter, cup packed brown sugar, 3rd cup light corn syrup, taco mix, melt it. add 1/2 tsp baking soda at end",A,M
195697754717163520,@ABRADY53 whaaat..smack that hoe! Next time you get her just stick that needle a little further in lol,A,F
274281545194418177,"If a someone wanna act like a Ass, smack the Shit outta em...",A,F
273791834013175809,@royal_tee94: My hand is itching to smack someone! Chill son lol,A,F
192000196908040194,We put the codene inside a Fanta....,A,F
239565494867341312,@_SamCalhoun_ ima smack you,A,M
260997869362880513,@zombiekristy87 agreed. And why the opinion of heroin addict with crappy tattoos be a judge?,A,F
268366402619076609,I've got three days to keep away. I've been waiting on that white horse over all those days.,A,M
187723223838896128,I've been waiting on that white horse for all those days. #imdreaminallthetime #princecharming,A,M
269866403174158336,@Cfreemanx yes what time.do you work retard.  Fuck.that. smack.him in the dick,A,M
269540792652140544,@freeyourm1nd maybe if you wouldn't smack my ball around id winnnn ????,A,F
200436313151901697,@kkrriissttaa53 OMG I READ THAT AND STARTED SINGING MORPHINE BY MJ xD,A,F
236035051798794241,@ericmsuppes or heroin. Can't even wear flip flops down in the city because they're everywhere. Shits disgusting!,A,M
230867684907171840,"Keeley-""I hate the smell of skunk!"" Shannon- ""Sometimes I like it"" #youarefoul @shannonwenger @keeleyraeblack @black_kamala",A,F
243682072185671680,I will not be scared to lay a smack down on my kids ... they gonna respect @baby_gurl071496 & me!,A,M
2.42382E+17,When Carl sings to Tar Tar >>>>,A,M
280374417312342017,"Jolly ranchers and codeine, purp smoke for that protein.",A,F
273103169221963777,"Elizabeth Hasselbeck is the most annoying female celebrity on the planet. I would love to smack the judgemental ""conservativism"" out of her.",A,F
154054221057097730,Well hello twitter. Now turn around so I can smack that ass.,A,M
269163601208700930,#30SongsOnShuffle 25: God Smack by Alice In Chains,A,F
211330311500464128,.. that really felt like a smack to the facee,A,F
203331844081586176,I just noticed all day today I said I was gonna smack death outta  someone,A,F
280882686204198912,@make_it_rain11 would you rather it be heroin? I feel I've chosen my poison rather well,A,F
253299350384553984,With this web design class I am seriously surprised I haven't started an addiction to heroin and or crack,A,F
163756284439568384,@rsvonavec god damn heroine addicts at it again just kidding #diabeticsunite,A,M
240262317361750018,@katester200 yet there's a smack of ham!,A,M
232296069269184512,"@katester200 @brianabeth10 ""It’s so watery. And yet there’s a smack of ham to it""",A,M
208012184805064704,"No one plays heroine hero just a little, you know you can never catch the dragon",A,F
253512887476297728,I might go over to the liberal club and talk a little pre-game smack for tonight's debate #mittorquit #RomneyRyan2012,A,M
264389115716452353,You know everytime Romney smack his lips a lie will follow. And your crowd is right 4more days and no more lies #ObamaBiden2012,A,F
258412824466956289,Can someone please smack @secupp who tweeted it Romney had not boggled the Bengazi issue the debate for the pres would be worst than the 1st,A,M
234398980824506368,Each time Romney smack his lips he lies! @MittRomney,A,M
226079759656968195,Someone tweeted this yesterday everytime @MittRomney smack his lips he lies @PoliticsNation,A,F
189792594094596096,@AronaHouse good point good point there is nothing wrong with the occasional smack down until the white walker comes into play,A,M
186654570712285186,@GameOfThrones I want an opportunity to smack Joffrey and marry daenerys,A,F
239915277637267457,"Ha, that's not a smack in the face or anything",A,F
254313353797857280,Now that isn't a smack in the face or anything.,A,F
223864024029347840,"Roll roll roll your hoe, fuck her till as screams. Bust a nut, smack her butt, then pass her to your team.",A,F
239882690751524864,I favorited a @YouTube video http://t.co/W6Rbk83i The King of Queens Season 4 Episode 10 Oxy Moron HD,A,M
277161854852292610,Seriously.  Smack your kid. Not hard. But so he don't act the fuck up.,A,F
268850806919409665,Fucking Cartels surgically implanting heroine inside puppies in order to get it to the US. This world is disgusting.,A,F
261508540148117504,I'm gonna smack this girl in front of me if she doesn't quit shedding her hair on my laptop ???? @_emilyannn,A,M
268370318677143552,"Ikam mulai pang :p @Moth_E: Senang ngapaki org (??_??) RT @nonejes: Kumatt, awas tar nangis gr2 curcol wkwkwk""",A,M
268368375695155200,"Kumatt, awas tar nangis gr2 curcol wkwkwk @Moth_E: Sya ol pke hati ni mba :D RT @nonejes: Not @bogoshipta lg ol pake lepi gak?""",A,F
224833812897595395,@taryasriady si dede apa kabar tar.. :D,A,F
211048359862091776,"Rumpi yee.. Tar deh ceritanya haha :D RT ""@gen3goddess: tantenya siapa mbak pitli? RT @fitriamuliana: Tante saling menyindir di status BBM",A,M
257941368587030528,protein makes up the Cytoskeleton/dali always respects the veteran/clinics giving out Heroin/i guess if crime gets mellow'nin/dali better in,A,F
185389717934702592,"Sepele,apa gunanya genset! ""@Ronnie111: Cuman mw ngasi tau kalian semua, drPd tar mati lampu mending skr cas dh hape klian masing2.""",A,F
192913850595676160,"Huuust.....kerja2,ga boleh ngomongin orang. Tar di denger orang nya yg ada jd mslh lg.""@dessyahya: Haha iya pacarnya kak @Thin05 RT",A,M
228196973159776256,"Yeleeeeh....!! Yg laen ga bs kah?""@Ronnie111: Sabtu, trus dia bilang org ?? biasa buat tuh lg pulkam n tar balikx tgl 29 ini RT @Thin05:",A,M
168221857282134016,@kotabalikpapan ada acara apa nicc tar mlem ?? lapmer...???? Kash info nagh...,A,F
280910784790421504,Kasian kmu mblo ( '??'?)/(??_??) RT @NKGET: serius ni gda yg ngucapin slmt makan siang ama pacarnya ?? tar diambil org loh *ngaco,A,M
250255363687972864,Itu dia cis ( ?? -??) RT @thealbi: Malas ya kan cukil pasti tar da yg iS (ilmu selamat) @NKGET: Cari gandengan lg qt mlm ini,A,M
248418087647465473,"Sdh menit 78 bi (??_??) RT @thealbi: Dh gila ko kurasa, tar lg kena libas kaltim, menit 35 (cont) http://t.co/ZzSX9ZnA",A,M
237451612384264192,"Ayo sdh bis tu ngopi qt d excelso klo g d starbucks *wuellokk* RT @NKGET: Mandi ahh,bangun ko cukil ,q bom rmh mu tar kl ko gda..",A,M
282403423259860994,"@tieenn iya nanti kita ketemu2 ya di bpp.. Tar klo aku ke smd, aku numpang yee..haha",A,M
192248157613195264,"Ngerik geng motor (`?´)-? ""@itsadders: Mati gaya mamen. Tar malam iseng keliling jogja lah.""",A,M
222395905976971264,@tiaRHArezky minta digulung itu rha! Ngelunjak tar! Anggap aja ospek kos!,A,F
217787455556943874,"@tieenn tin, aku gada pulsa.. Iya aku ke kampus tar.. Knapa?",A,F
200022654705606656,"Oce2 sodara RT""@leni_lufhely: Kbari ajaa tar..RT @ezra_lembankz: Main badminton aj qta RT""@leni_lufhely: Kemana ya hari ini??""""",A,F
190251332899319808,"Ayo,siapa aja yg bisa hari ini? RT""@noonavee: tar siang maen badminton yok ?? RT @ezra_lembankz:",A,M
262702811140210688,Maka-y cepat sembuh tar qt jln brg ma bang @RiduanErickson RT @amellianovita1: @kakaainta iyaaa kaka :* lama gak jln bareng lg,A,F
262699846845210625,Cepat sembuh tar qt nntn ea dek (?´?`?)RT @amellianovita1: Morning shift wif @kakaainta (?´?`?),A,M
248101329589903360,Hokben mah udh biasa dek @zulfaFR...mpe bosen kkmu ini makan it wkt dimalang...tar qt ke bondy lg brg bang ... http://t.co/VwgWut3R,A,M
238474022537539584,Ya ??????? semoga planning tar berhasil n ngga sia2 (????)  ????,A,F
229480405626130432,@cndsetya Liat kamu ya!!! Mendarat nie botol shampoo kosong di kepalamu it tar!!! Bangsyaattt!!!!,A,F
225802712585998336,Bolehkah ku bobok lg tanpa harus mandi????mandi-y tar aj klo udh bgn...ku ngantuk nah bis makan...bole aj ... http://t.co/JEGYMxNX,A,M
225628038585520129,@amelianovita9 tar klo bnrn kk jdian ma dy kamu sedi n merana lg dek..,A,M
225625548628570112,@amelianovita9 senang jg kn kamu dek...tar ku comblangin lg ea....#ketawapuas,A,F
225022220039241729,@rukas7 nanti aj tar kkmu nie mewek lg ?,A,M
220737470885666817,Belon seh tp tar ku buka dech pst isi-y keren RT @its3second: Ok sista..udah cekidot web kita belum sist http://t.co/ziXdPJ6f @kakaainta,A,F
220736019182530561,Belon seh tp tar ku buka dech pst isi-y keren...RT @its3second: Ok sista..udah cekidot web kita belum sist http://t.co/ziXdPJ6f @kakaainta,A,F
207718839092391936,"Pulang ke bpp tar,ku habisin wkt ku bwt ngluyur n shopping sesuka hati ku!!!!!!!!!klo perlu DUGEM ku jabanin skalean!!!!!! (•`O´•)?",A,M
206689674423566337,Sapa kek bang :DRT @RiduanErickson: Trus siapa yg kerja nanti???RT @kakaainta: Tar amat ku culik biar ikut aku ... http://t.co/E7kvVXit,A,F
205224888775081984,Bobok-y dilanjut tar aj pas dipesawat...,A,M
204611573065596928,Ngga bole ea ku ke jogja...ywdh tar ku ke jogja-y ngga blg2 dech..RT @pongvanhotten: @kakaainta Oooowww... kirain ... http://t.co/ajUB2ao5,A,M
217138137707708416,"Banjir wooiiiii!!!RT @RiduanErickson: Mudah2an hujan,sampe taun baru (????) RT @kakaainta: Tar aj hujan-y klo ... http://t.co/j8Ao9TKJ",A,M
184330530651766784,"Kn bln mei...tar dech jauh2 hari, ku kbrin tgl-y brp..RT @pongvanhotten: @kakaainta emng kpn mo kjogjanya? *aseekkk",A,F
183957136848596993,Bbm aj tgl brp-y jd ku bisa req off...RT @RNLDcom: Syippp dahhh... RT @kakaainta: Ywdh tar brg aj ke nikahan-y ... http://t.co/9slcml3l,A,M
183955916901715968,Ywdh tar brg aj ke nikahan-y nald..jd prgi brg gt..oke oke RT @RNLDcom: @kakaainta insyallah juli aku ke bpp ke ... http://t.co/pT9hX0xU,A,M
180317637287477248,Pokok-y tar beliin aku coklat silverqueen ea §âãªª?ªªªª?? ea (´?`??)??,A,F
179128753002266625,Ea mb...mana mrk blom selamatan pindah ruma baru...n ksian rezty mb tar jauh dri pcr-y :DRT @RiyaniQ6: ... http://t.co/CUdj3Qqd,A,M
178120980156252160,Ccccciiiieeee....brrti tar ku ke jogja diem2 aj negh...RT @pongvanhotten: Kangen kamyu cutt...hehehe...,A,M
